Date,Close
2019-02-07,2697.085521392611
2019-02-08,2696.4628218727903
2019-02-11,2696.2546996224332
2019-02-12,2695.7616986877742
2019-02-13,2695.17233393083
2019-02-14,2696.021936027851
2019-02-15,2696.378951513816
2019-02-18,2695.6860419185555
2019-02-19,2696.5856417939885
2019-02-20,2696.8929413148653
2019-02-21,2697.705803433704
2019-02-22,2698.3354322756277
2019-02-25,2697.5064372647057
2019-02-26,2696.946256224509
2019-02-27,2697.693549829632
2019-02-28,2698.3039200950657
2019-03-01,2698.283018501101
2019-03-04,2698.40034588441
2019-03-05,2699.6780107801987
2019-03-06,2699.0864393913625
2019-03-07,2699.633536772533
2019-03-08,2699.431344120099
2019-03-11,2699.2136629168717
2019-03-12,2700.312439768859
2019-03-13,2701.1378561178467
2019-03-14,2701.9513657538473
2019-03-15,2703.256844561002
2019-03-18,2703.277848402635
2019-03-19,2703.9598013739296
2019-03-20,2703.649534617336
2019-03-21,2703.9737009698247
2019-03-22,2703.843557915457
2019-03-25,2703.9405538804494
2019-03-26,2704.5357109058864
2019-03-27,2703.717490222653
2019-03-28,2705.8098774983387
2019-03-29,2704.8038601168387
2019-04-01,2703.5896715040512
2019-04-02,2704.747782377551
2019-04-03,2705.539445071514
2019-04-04,2706.1635648885663
2019-04-05,2706.7919103978306
2019-04-08,2706.7796636249836
2019-04-09,2705.882409253498
2019-04-10,2705.9582138116916
2019-04-11,2705.2810521001793
2019-04-12,2706.256171833597
2019-04-15,2706.109114452095
2019-04-16,2705.2836172553025
2019-04-17,2704.9622314136495
2019-04-18,2705.375162867925
2019-04-19,2704.811438315121
2019-04-22,2703.989217919555
2019-04-23,2704.2329051310467
2019-04-24,2704.4778717021554
2019-04-25,2703.970928526784
2019-04-26,2703.499890221166
2019-04-29,2703.7319401585237
2019-04-30,2702.283855817026
2019-05-01,2700.8763920426495
2019-05-02,2700.157947821397
2019-05-03,2699.9445006696856
2019-05-06,2700.2554082352835
2019-05-07,2701.730764452233
2019-05-08,2702.588424075435
2019-05-09,2702.4284855454716
2019-05-10,2702.4094693375687
2019-05-13,2701.406939972931
2019-05-14,2701.388426836939
2019-05-15,2701.0997681980184
2019-05-16,2701.4224867583566
2019-05-17,2700.595255814804
2019-05-20,2701.1146023290453
2019-05-21,2702.647341242048
2019-05-22,2702.5385810935913
2019-05-23,2702.94029281569
2019-05-24,2703.630436807401
2019-05-27,2703.2292163355155
2019-05-28,2703.4533088173257
2019-05-29,2703.465901218108
2019-05-30,2703.5635773166564
2019-05-31,2702.790567532801
2019-06-03,2702.81507770706
2019-06-04,2703.3130759983055
2019-06-05,2704.7642196061006
2019-06-06,2705.7234904321854
2019-06-07,2707.876672889697
2019-06-10,2707.109325326809
2019-06-11,2707.98164596353
2019-06-12,2708.164987969268
2019-06-13,2710.354790902486
2019-06-14,2709.5464926171308
2019-06-17,2708.7067707749497
2019-06-18,2708.107378129506
2019-06-19,2705.983482405196
2019-06-20,2705.4577273835152
2019-06-21,2704.6985947219614
2019-06-24,2704.8489885084377
2019-06-25,2705.190744484215
2019-06-26,2707.0669153234307
2019-06-27,2708.0173391616167
2019-06-28,2707.4404355059546
2019-07-01,2706.5420208346063
2019-07-02,2707.0339400061125
2019-07-03,2705.713706799092
2019-07-04,2707.5451655649463
2019-07-05,2708.7246056856675
2019-07-08,2708.255430033563
2019-07-09,2706.542295504472
2019-07-10,2707.8961678786372
2019-07-11,2707.781628033385
2019-07-12,2709.0194443453584
2019-07-15,2707.425016686564
2019-07-16,2706.82564166361
2019-07-17,2706.8308853633284
2019-07-18,2706.877865957093
2019-07-19,2706.4278004856137
2019-07-22,2707.050650417961
2019-07-23,2705.983029988579
2019-07-24,2705.8406505035573
2019-07-25,2705.9609461352693
2019-07-26,2706.475384969328
2019-07-29,2707.186999847417
2019-07-30,2706.062357755579
2019-07-31,2704.5282435848435
2019-08-01,2705.805920406742
2019-08-02,2706.1382344187214
2019-08-05,2705.389747882165
2019-08-06,2706.940899857688
2019-08-07,2707.0565744919804
2019-08-08,2708.235871676044
2019-08-09,2708.3033901574545
2019-08-12,2710.3641380823365
2019-08-13,2712.1194789247797
2019-08-14,2711.8705147763003
2019-08-15,2712.842085727255
2019-08-16,2713.4874616768398
2019-08-19,2714.856093234372
2019-08-20,2713.891169773792
2019-08-21,2714.5772212337906
2019-08-22,2715.6356457206402
2019-08-23,2713.876906234217
2019-08-26,2712.6936477215513
2019-08-27,2710.6544155437914
2019-08-28,2710.3850087093465
2019-08-29,2711.1025509651427
2019-08-30,2712.604908017239
2019-09-02,2712.6790027976585
2019-09-03,2714.30761834323
2019-09-04,2712.927516885015
2019-09-05,2711.2241344456597
2019-09-06,2711.168586746763
2019-09-09,2711.552652195702
2019-09-10,2711.5199574476082
2019-09-11,2709.4525153475684
2019-09-12,2709.3633953080557
2019-09-13,2708.0589258075506
2019-09-16,2708.7285983563806
2019-09-17,2709.0951966024777
2019-09-18,2708.1553168161504
2019-09-19,2707.641449898814
2019-09-20,2706.582236376925
2019-09-23,2706.5195572796515
2019-09-24,2707.4746996001527
2019-09-25,2706.4889735538172
2019-09-26,2706.993020069335
2019-09-27,2706.4627624509626
2019-09-30,2705.6698896187004
2019-10-01,2705.562859258746
2019-10-02,2704.5276169363265
2019-10-03,2703.973967630979
2019-10-04,2702.7760897383905
2019-10-07,2704.7408148713066
2019-10-08,2704.7760784232782
2019-10-09,2704.076352915286
2019-10-10,2704.29033282602
2019-10-11,2704.178004776329
2019-10-14,2703.957035176796
2019-10-15,2704.5712018768395
2019-10-16,2705.328709586887
2019-10-17,2704.798208439276
2019-10-18,2704.2223901986317
2019-10-21,2703.94733850148
2019-10-22,2701.6454173367442
2019-10-23,2700.1302262745457
2019-10-24,2701.49710054199
2019-10-25,2703.1420682554917
2019-10-28,2702.8930322159354
2019-10-29,2703.469589178991
2019-10-30,2703.7808393335345
2019-10-31,2706.85972014199
2019-11-01,2707.9792950534243
2019-11-04,2707.8513774619437
2019-11-05,2706.895837021343
2019-11-06,2705.2893907010857
2019-11-07,2705.492854336953
2019-11-08,2704.736503591668
2019-11-11,2703.3142498820707
2019-11-12,2702.667676997828
2019-11-13,2701.586128994214
2019-11-14,2703.2732706292863
2019-11-15,2704.1549103862358
2019-11-18,2704.1469377449193
2019-11-19,2705.6268818838093
2019-11-20,2705.704250191457
2019-11-21,2704.8429659901285
2019-11-22,2706.366090067398
2019-11-25,2706.905000111083
2019-11-26,2705.8677539567566
2019-11-27,2705.677415278673
2019-11-28,2704.801797025288
2019-11-29,2703.4189972943236
2019-12-02,2704.3451748418556
2019-12-03,2706.2545914823254
2019-12-04,2704.8560239085064
2019-12-05,2705.418993145197
2019-12-06,2704.768350576075
2019-12-09,2704.2812251923106
2019-12-10,2703.6888312680717
2019-12-11,2702.824840498392
2019-12-12,2702.873362126337
2019-12-13,2702.0424120099256
2019-12-16,2702.3128688357056
2019-12-17,2702.2626307262562
2019-12-18,2702.02368267939
2019-12-19,2701.1161190173484
2019-12-20,2700.53934768678
2019-12-23,2701.2947389126057
2019-12-24,2701.79565610023
2019-12-25,2700.8181008554316
2019-12-26,2700.9174331608606
2019-12-27,2701.6688202842324
2019-12-30,2699.999415003111
2019-12-31,2700.5427751954912
2020-01-01,2699.880151436545
2020-01-02,2700.4507501051385
2020-01-03,2699.687490948596
2020-01-06,2697.8826088479314
2020-01-07,2696.255066410048
2020-01-08,2696.30315135671
2020-01-09,2696.562873858431
2020-01-10,2695.6585572333265
2020-01-13,2696.297149692104
2020-01-14,2694.635629629835
2020-01-15,2694.569549831188
2020-01-16,2693.3585336314254
2020-01-17,2692.706697523623
2020-01-20,2692.7540961949394
2020-01-21,2691.8936828296555
2020-01-22,2691.5091272854256
2020-01-23,2692.5154200946404
2020-01-24,2691.938528225117
2020-01-27,2692.774220337182
2020-01-28,2691.6445134825244
2020-01-29,2692.17431766044
2020-01-30,2693.6158862810976
2020-01-31,2691.1442417809703
2020-02-03,2690.3473465255
2020-02-04,2690.9244186526807
2020-02-05,2690.721373266638
2020-02-06,2691.092519140009
2020-02-07,2690.488533953293
2020-02-10,2690.575123740766
2020-02-11,2690.419446505374
2020-02-12,2691.587228567034
2020-02-13,2691.841649410335
2020-02-14,2692.1792520724102
2020-02-17,2691.7673751062875
2020-02-18,2691.279768882215
2020-02-19,2690.8472106943955
2020-02-20,2691.2416628367737
2020-02-21,2690.8206783559535
2020-02-24,2691.1104532128497
2020-02-25,2693.1858540114954
2020-02-26,2694.056978714927
2020-02-27,2693.7309551827593
2020-02-28,2694.932169104923
2020-03-02,2694.5240937319018
2020-03-03,2692.485969196724
2020-03-04,2691.4778828858066
2020-03-05,2689.6070909647806
2020-03-06,2689.2555774807392
2020-03-09,2689.2739958599286
2020-03-10,2690.950433172204
2020-03-11,2691.2773605459683
2020-03-12,2691.0582600171592
2020-03-13,2691.8876655983427
2020-03-16,2689.676530289335
2020-03-17,2689.9121448474434
2020-03-18,2690.6830100413304
2020-03-19,2689.2044237955506
2020-03-20,2690.3481778387577
2020-03-23,2690.686674246252
2020-03-24,2690.271386332351
2020-03-25,2690.9041681984577
2020-03-26,2693.1748610562618
2020-03-27,2693.3567273113204
2020-03-30,2693.6049478976206
2020-03-31,2693.1455869980805
2020-04-01,2692.2957426286157
2020-04-02,2693.1260784451597
2020-04-03,2692.269994619251
2020-04-06,2692.3415608564706
2020-04-07,2691.8639034097055
2020-04-08,2692.3428832354516
2020-04-09,2692.676545340739
2020-04-10,2693.7140852849966
2020-04-13,2693.2040688861416
2020-04-14,2692.9341939508486
2020-04-15,2691.955430235066
2020-04-16,2691.51113697499
2020-04-17,2691.8884374680347
2020-04-20,2692.6454260846804
2020-04-21,2691.7232607605024
2020-04-22,2692.592866680608
2020-04-23,2693.948504539413
2020-04-24,2694.361939442637
2020-04-27,2696.238735255195
2020-04-28,2695.4649460560913
2020-04-29,2694.22029135278
2020-04-30,2692.4415711038755
2020-05-01,2693.9376154153647
2020-05-04,2694.591981071719
2020-05-05,2694.5363964008084
2020-05-06,2694.816365027128
2020-05-07,2693.69087597983
2020-05-08,2696.1366279594467
2020-05-11,2696.2658491414218
2020-05-12,2696.375243936027
2020-05-13,2697.1010105599257
2020-05-14,2697.5820197916623
2020-05-15,2697.8059038159413
2020-05-18,2697.015429360496
2020-05-19,2697.486897717632
2020-05-20,2699.368922214107
2020-05-21,2700.714342260262
2020-05-22,2702.3075288869013
2020-05-25,2701.7963132104705
2020-05-26,2700.806708390212
2020-05-27,2700.680921470112
2020-05-28,2700.736646382401
2020-05-29,2701.8308379008718
2020-06-01,2700.138373271157
2020-06-02,2701.6679235906176
2020-06-03,2701.5099156920387
2020-06-04,2701.083034622091
2020-06-05,2700.070930246831
2020-06-08,2698.416073574965
2020-06-09,2699.2392441589272
2020-06-10,2699.3125621261156
2020-06-11,2698.0226012263743
2020-06-12,2696.727522454311
2020-06-15,2696.3917377550206
2020-06-16,2698.0607592803103
2020-06-17,2697.8011679289466
2020-06-18,2696.2980249758284
2020-06-19,2696.0522819117423
2020-06-22,2695.7795583419947
2020-06-23,2693.082671699053
2020-06-24,2693.0283768325353
2020-06-25,2692.7974423023265
2020-06-26,2693.49364866714
2020-06-29,2695.3426047620856
2020-06-30,2696.4691697916332
2020-07-01,2696.2002811010784
2020-07-02,2695.0937551923366
2020-07-03,2697.6671149955864
2020-07-06,2697.7263334296013
2020-07-07,2697.7402627215142
2020-07-08,2697.716137634404
2020-07-09,2697.9142223951717
2020-07-10,2697.769861983248
2020-07-13,2697.1961999763676
2020-07-14,2696.6493410351272
2020-07-15,2696.6165877649114
2020-07-16,2696.0731629937777
2020-07-17,2695.3603172111
2020-07-20,2695.4667474387925
2020-07-21,2695.2117702213714
2020-07-22,2696.7157632099543
2020-07-23,2694.064793401561
2020-07-24,2695.1563002534836
2020-07-27,2696.402385445981
2020-07-28,2694.328995213573
2020-07-29,2693.986307619493
2020-07-30,2693.6148667534967
2020-07-31,2692.2073550587793
2020-08-03,2691.4295383711883
2020-08-04,2690.3189625257223
2020-08-05,2692.071232969146
2020-08-06,2693.0069113622935
2020-08-07,2694.278466457288
2020-08-10,2695.000138521331
2020-08-11,2693.8710867501136
2020-08-12,2693.346566483834
2020-08-13,2693.8359410450616
2020-08-14,2692.61381323617
2020-08-17,2693.326811666342
2020-08-18,2693.086486268184
2020-08-19,2692.7116654606343
2020-08-20,2693.422625428838
2020-08-21,2693.866888740324
2020-08-24,2693.505922574505
2020-08-25,2694.6652523778694
2020-08-26,2693.5841890502693
2020-08-27,2694.2001246572136
2020-08-28,2694.793225915182
2020-08-31,2694.483679475868
2020-09-01,2694.80981249811
2020-09-02,2693.558698921725
2020-09-03,2694.4827259409317
2020-09-04,2694.297823804489
2020-09-07,2693.7751007839697
2020-09-08,2694.8241100098066
2020-09-09,2694.119766319264
2020-09-10,2692.7113050229
2020-09-11,2691.1546758493764
2020-09-14,2691.760685800722
2020-09-15,2690.4802564482256
2020-09-16,2692.23505063021
2020-09-17,2690.1531212223263
2020-09-18,2691.8495775906163
2020-09-21,2692.060595057819
2020-09-22,2691.9638819459487
2020-09-23,2691.41896285914
2020-09-24,2691.8180989734915
2020-09-25,2691.7804642710666
2020-09-28,2692.8837661530833
2020-09-29,2692.9979938017455
2020-09-30,2693.1482955632073
2020-10-01,2692.7846833509934
2020-10-02,2692.727737727272
2020-10-05,2693.0355394961643
2020-10-06,2691.3253711035077
2020-10-07,2689.9771856814023
2020-10-08,2690.7204497754246
2020-10-09,2690.891315213553
2020-10-12,2690.7073318772
2020-10-13,2690.7257658102653
2020-10-14,2691.073347515627
2020-10-15,2690.5335878353176
2020-10-16,2689.7552831099156
2020-10-19,2689.951128365013
2020-10-20,2688.9727555873983
2020-10-21,2689.3810083431126
2020-10-22,2687.6784247388746
2020-10-23,2688.7075803762004
2020-10-26,2689.180177858613
2020-10-27,2689.436207592927
2020-10-28,2690.418898576873
2020-10-29,2692.0843730213355
2020-10-30,2693.0987430863534
2020-11-02,2691.257868855022
2020-11-03,2689.978291888286
2020-11-04,2689.3534733105903
2020-11-05,2689.3795643608014
2020-11-06,2689.8972233812706
2020-11-09,2689.171479568117
2020-11-10,2689.3582463325943
2020-11-11,2688.6028634002405
2020-11-12,2687.9913455972487
2020-11-13,2686.5846845004007
2020-11-16,2685.6614512542897
2020-11-17,2684.3097666486733
2020-11-18,2683.333893395696
2020-11-19,2684.387535192304
2020-11-20,2683.4381363034718
2020-11-23,2686.0705183683094
2020-11-24,2686.5638362691902
2020-11-25,2686.748672392885
2020-11-26,2685.8903146127036
2020-11-27,2686.590624492113
2020-11-30,2686.014986665875
2020-12-01,2686.1369964805203
2020-12-02,2688.697081018789
2020-12-03,2688.6010211190646
2020-12-04,2689.7502944453504
2020-12-07,2689.0471180202244
2020-12-08,2689.012129529727
2020-12-09,2690.782930165363
2020-12-10,2690.155963107575
2020-12-11,2691.968411665572
2020-12-14,2692.6761636010274
2020-12-15,2692.113696825133
2020-12-16,2692.746104564189
2020-12-17,2693.7186590138153
2020-12-18,2694.3404689760328
2020-12-21,2692.770244256142
2020-12-22,2692.0431070803174
2020-12-23,2691.795588444766
2020-12-24,2691.7211550156658
2020-12-25,2692.3418271132164
2020-12-28,2692.5195281141496
2020-12-29,2691.18418375544
2020-12-30,2691.5643816064457
2020-12-31,2692.1749673517293
2021-01-01,2692.7347577996607
2021-01-04,2693.8155385252153
2021-01-05,2694.649460679764
2021-01-06,2695.1086407589924
2021-01-07,2695.0384750475337
2021-01-08,2693.3775141140177
2021-01-11,2693.8071323331505
2021-01-12,2694.0148200203134
2021-01-13,2694.286398857509
2021-01-14,2693.0096502816887
2021-01-15,2691.92859374128
2021-01-18,2692.981746594613
2021-01-19,2692.9421914407567
2021-01-20,2693.623692138129
2021-01-21,2693.6520105142595
2021-01-22,2693.6817666537554
2021-01-25,2694.6200504597314
2021-01-26,2694.104005731514
2021-01-27,2694.200126508455
2021-01-28,2693.73785121975
2021-01-29,2693.3033549923175
2021-02-01,2692.994182868849
2021-02-02,2693.2163166404825
2021-02-03,2692.7375680188193
2021-02-04,2693.993324144393
2021-02-05,2693.0987168421734
2021-02-08,2692.911845198012
2021-02-09,2692.4721141397376
2021-02-10,2693.9190920240912
2021-02-11,2694.115646800603
2021-02-12,2695.1474913400716
2021-02-15,2693.6619309670346
2021-02-16,2693.928981232904
2021-02-17,2694.8186120285272
2021-02-18,2694.900896017803
2021-02-19,2695.966376392868
2021-02-22,2695.4490879427676
2021-02-23,2696.8584353829533
2021-02-24,2699.1573335065727
2021-02-25,2698.794494946133
2021-02-26,2698.3489924247324
2021-03-01,2699.80237690185
2021-03-02,2701.3819490475807
2021-03-03,2700.8590890204273
2021-03-04,2700.4389022033315
2021-03-05,2700.157117594471
2021-03-08,2698.8126670834367
2021-03-09,2697.8940151369525
2021-03-10,2696.8898743702002
2021-03-11,2696.122076805096
2021-03-12,2696.0873919177093
2021-03-15,2696.321606650246
2021-03-16,2697.87210714306
2021-03-17,2696.873753102321
2021-03-18,2697.858075500798
2021-03-19,2697.644086656572
2021-03-22,2697.59462294692
2021-03-23,2698.2694424390866
2021-03-24,2697.146720417524
2021-03-25,2697.5291301637085
2021-03-26,2697.6955823719213
2021-03-29,2698.1880336359295
2021-03-30,2698.4772022798375
2021-03-31,2700.9325024197483
2021-04-01,2700.294762435497
2021-04-02,2699.7637654804953
2021-04-05,2699.1406249540705
2021-04-06,2698.58514783491
2021-04-07,2697.9477607076037
2021-04-08,2699.136777238711
2021-04-09,2700.557281486701
2021-04-12,2699.9865351929516
2021-04-13,2699.154179619847
2021-04-14,2699.6255951762337
2021-04-15,2699.0733721319525
2021-04-16,2699.7063039497084
2021-04-19,2699.9092269705593
2021-04-20,2698.393482855562
2021-04-21,2699.9409880568924
2021-04-22,2701.736865729988
2021-04-23,2701.1240770395034
2021-04-26,2700.7363754795674
2021-04-27,2701.0222408702925
2021-04-28,2701.356697660279
2021-04-29,2702.0152419329524
2021-04-30,2704.0254464717186
2021-05-03,2703.8484992442245
2021-05-04,2703.050201999686
2021-05-05,2701.6708827716716
2021-05-06,2700.9399527317296
2021-05-07,2700.906825758856
2021-05-10,2702.7013836223737
2021-05-11,2702.1837723233375
2021-05-12,2702.4075602749763
2021-05-13,2702.3911373789037
2021-05-14,2703.579530652352
2021-05-17,2706.1064630782253
2021-05-18,2705.575594305305
2021-05-19,2705.0861548627868
2021-05-20,2706.1303157398556
2021-05-21,2706.8122072294823
2021-05-24,2708.658914555218
2021-05-25,2709.2428427405443
2021-05-26,2708.883550649757
2021-05-27,2709.474205480449
2021-05-28,2710.5829090610323
2021-05-31,2711.4033912422296
2021-06-01,2711.910665273337
2021-06-02,2712.977339962926
2021-06-03,2714.1466355533717
2021-06-04,2715.5287945444093
2021-06-07,2716.177504431999
2021-06-08,2716.010386351682
2021-06-09,2716.1571000381155
2021-06-10,2717.363609004624
